FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,year,week,Timeline
Dominic,Calvert-Lewin,FWD,EVE,4500000,0,17,0.153153153153153,3.4034034034034e-08,3.77777777777778e-06,0,5041,1,7,0,0,0,1,0,3.8,0,0,0,17,0,0,0,0,1,0,0,0,0,0.1,6866,0,0,0,0,347,0,0,0,46,Arsenal,,,,,2016,37,Y16W37
Geoff,Cameron,DEF,STK,4200000,12,58,0.522522522522523,1.2441012441012402e-07,1.3809523809523801e-05,0,30942,1,25,0,0,0,0,0,13.8,0,-3,0,58,3,0,0,0,5,0,6,0,1,0.4,30947,0,293,0,1,1629,0,0,0,340,Southampton,,,,,2016,37,Y16W37
Fraizer,Campbell,FWD,CRY,4400000,1,16,0.14414414414414406,3.27600327600328e-08,3.63636363636364e-06,0,85979,0,4,0,0,0,1,0,3.6,0,-1,0,16,1,0,0,0,0,0,0,0,0,1.0,90018,0,12,0,0,165,0,0,0,56,Man Utd,,,,,2016,37,Y16W37
Joel,Campbell,MID,ARS,5900000,0,0,0.0,0.0,0.0,0,5171,0,0,0,0,0,0,0,0.0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0.0,563,0,175,0,0,0,0,0,0,0,Everton,,,,,2016,37,Y16W37
Emre,Can,MID,LIV,4800000,3,104,3.3,6.875e-07,2.16666666666667e-05,0,218450,6,28,0,0,0,5,0,21.7,0,-2,0,104,2,0,0,0,12,0,9,0,2,3.0,269132,0,399,0,2,2371,0,0,0,436,Middlesbrough,,,,,2016,37,Y16W37
Etienne,Capoue,MID,WAT,4500000,2,131,3.5,7.77777777777778e-07,2.9111111111111102e-05,0,1732884,5,60,0,0,0,7,0,29.1,0,0,0,131,0,0,0,0,14,0,7,0,2,22.9,2388057,0,347,0,3,3204,0,0,0,544,Man City,,,,,2016,37,Y16W37
Baily,Cargill,DEF,BOU,4000000,0,1,0.009009009009009007,2.25225225225225e-09,2.5e-07,0,771,0,0,0,0,0,0,0,0.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1544,0,0,0,0,13,0,0,0,5,Leicester,,,,,2016,37,Y16W37
Michael,Carrick,MID,MUN,4200000,0,42,0.378378378378378,9.00900900900901e-08,1e-05,0,140961,2,14,0,0,0,0,0,10.0,0,-3,0,42,3,0,0,0,0,0,5,0,0,1.7,153023,0,275,0,0,1601,0,0,0,297,Crystal Palace,,,,,2016,37,Y16W37
Andy,Carroll,FWD,WHU,5900000,0,69,3.8,6.44067796610169e-07,1.16949152542373e-05,0,702853,3,27,0,0,0,7,0,11.7,0,-6,0,69,6,0,0,0,6,0,3,0,2,2.0,487132,0,381,0,1,1312,0,0,0,256,Burnley,,,,,2016,37,Y16W37
Tom,Carroll,MID,SWA,4100000,2,52,0.468468468468469,1.1426060206547999e-07,1.26829268292683e-05,0,71939,1,18,0,0,0,1,0,12.7,0,-4,0,52,4,0,0,0,4,0,5,0,2,2.6,171884,0,93,0,0,1389,0,0,0,243,West Brom,,,,,2016,37,Y16W37
Cameron,Carter-Vickers,DEF,TOT,4300000,0,0,0.0,0.0,0.0,0,2095,0,0,0,0,0,0,0,0.0,0,-2,0,0,2,0,0,0,0,0,0,0,0,0.0,1019,0,0,0,0,0,0,0,0,0,Hull City,,,,,2016,37,Y16W37
Craig,Cathcart,DEF,WAT,4300000,0,31,2.1,4.88372093023256e-07,7.209302325581401e-06,0,27901,3,21,0,0,0,0,0,7.2,0,-2,0,31,2,0,0,0,3,0,2,0,1,0.2,15550,0,335,0,1,1162,0,0,0,183,Man City,,,,,2016,37,Y16W37
Lee,Cattermole,MID,SUN,4200000,2,12,0.108108108108108,2.57400257400257e-08,2.8571428571428602e-06,0,7057,4,13,0,0,0,0,0,2.9,0,-3,0,12,3,0,0,0,0,0,0,0,0,0.1,3493,0,246,0,0,633,0,0,0,63,Chelsea,,,,,2016,37,Y16W37
Santiago,Cazorla,MID,ARS,7000000,0,38,4.8,6.85714285714286e-07,5.4285714285714306e-06,0,373681,2,5,0,0,0,2,0,5.4,0,-5,0,38,5,0,0,0,5,0,4,0,2,1.4,330242,0,259,0,0,618,0,0,0,159,Everton,,,,,2016,37,Y16W37
Petr,Cech,GLK,ARS,5400000,4,134,3.8,7.037037037037041e-07,2.4814814814814802e-05,0,590727,2,37,0,115,0,0,0,24.8,0,-1,0,134,1,0,0,0,2,0,12,0,0,13.7,432837,1,409,0,0,3097,0,0,0,660,Everton,,,,,2016,37,Y16W37
,Cedric,DEF,SOU,4900000,2,102,3.4,6.93877551020408e-07,2.08163265306122e-05,0,186986,7,36,0,0,0,0,0,20.8,0,-1,0,102,1,0,0,0,11,0,11,0,3,2.7,248138,0,320,0,1,2515,0,0,0,584,Stoke,,,,,2016,37,Y16W37
Nacer,Chadli,MID,WBA,5800000,0,110,0.990990990990991,1.7086051568810198e-07,1.89655172413793e-05,0,346631,2,32,0,0,0,5,0,19.0,0,-7,0,110,7,0,0,0,8,0,6,0,6,1.4,370855,0,173,0,2,2135,0,0,0,359,Swansea,,,,,2016,37,Y16W37
Nathaniel,Chalobah,MID,CHE,4500000,0,12,0.108108108108108,2.4024024024024e-08,2.66666666666667e-06,0,1020,2,3,0,0,0,0,0,2.7,0,0,0,12,0,0,0,0,0,0,0,0,1,0.0,1268,0,0,0,0,167,0,0,0,54,Sunderland,,,,,2016,37,Y16W37
,Chamberlain,MID,ARS,5800000,0,83,0.7477477477477479,1.2892202547375e-07,1.43103448275862e-05,0,188872,1,22,0,0,0,2,0,14.3,0,-2,0,83,2,0,0,0,3,0,4,0,7,1.4,161030,0,186,0,1,1564,0,0,0,393,Everton,,,,,2016,37,Y16W37
Calum,Chambers,DEF,MID,4300000,1,83,3.3,7.674418604651159e-07,1.93023255813953e-05,0,321291,4,37,0,0,0,2,0,19.3,0,-2,0,83,2,0,0,0,7,0,7,0,1,3.4,314186,0,70,0,0,2250,0,0,0,499,Liverpool,,,,,2016,37,Y16W37
James,Chester,DEF,WBA,4500000,0,0,0.0,0.0,0.0,0,4676,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,207,0,85,0,0,0,0,0,0,0,Swansea,,,,,2016,37,Y16W37
Benjamin,Chilwell,DEF,LEI,4300000,1,19,0.171171171171171,3.98072491095747e-08,4.41860465116279e-06,0,9478,2,18,0,0,0,1,0,4.4,0,-2,0,19,2,0,0,0,0,0,1,0,0,0.2,6243,0,0,0,0,699,0,0,0,136,Bournemouth,,,,,2016,37,Y16W37
Pedro,Chirivella,MID,LIV,4200000,0,0,0.0,0.0,0.0,0,3715,0,0,0,0,0,0,0,0.0,0,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,3066,0,2,0,0,0,0,0,0,0,Middlesbrough,,,,,2016,37,Y16W37
,Christian Benteke,FWD,CRY,7200000,2,136,3.8,5.27777777777778e-07,1.88888888888889e-05,0,1206883,10,58,0,0,0,15,0,18.9,0,-3,0,136,3,0,2,0,13,0,7,0,2,9.5,1480078,0,315,0,3,3131,0,0,0,382,Man Utd,,,,,2016,37,Y16W37
Josh,Clackstone,DEF,HUL,4000000,0,0,0.0,0.0,0.0,0,5947,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,6739,0,0,0,0,0,0,0,0,0,Tottenham,,,,,2016,37,Y16W37
Jordy,Clasie,MID,SOU,4600000,0,38,0.342342342342342,7.442224833529179e-08,8.26086956521739e-06,0,5616,3,15,0,0,0,1,0,8.3,0,-4,0,38,4,0,0,0,3,0,2,0,1,0.1,4187,0,183,0,1,1022,0,0,0,157,Stoke,,,,,2016,37,Y16W37
Adam,Clayton,MID,MID,4300000,2,70,2.1,4.88372093023256e-07,1.62790697674419e-05,0,70261,10,45,0,0,0,0,0,16.3,0,-2,0,70,2,0,0,0,0,0,10,0,2,0.8,81084,0,0,0,0,2804,0,0,0,427,Liverpool,,,,,2016,37,Y16W37
Tom,Cleverley,MID,WAT,5100000,2,55,2.0,3.9215686274509797e-07,1.0784313725490199e-05,0,11927,4,40,0,0,0,0,0,10.8,0,-4,0,55,4,0,0,0,0,0,3,0,3,0.1,5932,0,241,0,0,1848,0,0,0,294,Man City,,,,,2016,37,Y16W37
Gael,Clichy,DEF,MCI,5200000,6,87,3.5,6.73076923076923e-07,1.6730769230769198e-05,0,73287,2,24,0,0,0,1,0,16.7,0,-3,0,87,3,0,0,0,9,0,8,0,0,1.9,79273,0,166,0,2,2123,0,0,0,493,Watford,,,,,2016,37,Y16W37
Sam,Clucas,MID,HUL,4700000,7,87,2.4,5.1063829787234e-07,1.85106382978723e-05,0,11584,9,75,0,0,0,3,0,18.5,0,-3,0,87,3,0,0,0,4,0,5,0,1,0.2,14743,0,0,0,0,3186,0,0,1,509,Tottenham,,,,,2016,37,Y16W37
Nathaniel,Clyne,DEF,LIV,5900000,6,129,3.5,5.932203389830512e-07,2.1864406779660997e-05,0,567033,0,41,0,0,0,0,0,21.9,0,4,0,129,-4,0,0,0,13,0,12,0,2,10.3,556515,0,387,0,1,3323,0,0,0,735,Middlesbrough,,,,,2016,37,Y16W37
Seamus,Coleman,DEF,EVE,5600000,0,133,5.1,9.107142857142858e-07,2.375e-05,0,957930,3,28,0,0,0,4,0,23.8,0,1,0,133,-1,0,0,0,15,0,10,0,4,4.0,946206,0,327,0,4,2316,0,0,0,548,Arsenal,,,,,2016,37,Y16W37
James,Collins,DEF,WHU,4200000,1,69,0.621621621621622,1.4800514800514802e-07,1.6428571428571398e-05,0,378537,3,29,0,0,0,2,0,16.4,0,-3,0,69,3,0,0,0,7,0,6,0,0,4.5,399814,0,217,0,2,1655,0,0,0,364,Burnley,,,,,2016,37,Y16W37
Francis,Coquelin,MID,ARS,4200000,1,52,0.468468468468469,1.11540111540112e-07,1.23809523809524e-05,0,182857,5,27,0,0,0,0,0,12.4,0,-3,0,52,3,0,0,0,1,0,5,0,1,1.9,156345,0,246,0,0,1779,0,0,0,303,Everton,,,,,2016,37,Y16W37
Jack,Cork,MID,SWA,4600000,0,50,1.7,3.69565217391304e-07,1.0869565217391302e-05,0,4881,7,51,0,0,0,0,0,10.9,0,-4,0,50,4,0,0,0,0,0,3,0,1,0.1,2052,2,376,0,0,2232,0,0,0,348,West Brom,,,,,2016,37,Y16W37
,Costa,FWD,CHE,10400000,4,196,5.6,5.384615384615379e-07,1.88461538461538e-05,0,3154341,10,30,0,0,0,20,0,18.8,0,9,0,196,-9,0,1,0,25,0,14,0,11,32.2,4044050,0,533,0,4,3083,0,0,0,657,Sunderland,,,,,2016,37,Y16W37
Thibaut,Courtois,GLK,CHE,5900000,2,141,3.9,6.61016949152542e-07,2.38983050847458e-05,0,449656,1,28,0,69,0,0,0,23.9,0,4,0,141,-4,0,0,0,0,0,16,0,0,14.1,530550,0,230,0,1,3240,0,0,0,623,Sunderland,,,,,2016,37,Y16W37
Philippe,Coutinho,MID,LIV,8700000,10,171,1.54054054054054,1.77073625349487e-07,1.9655172413793106e-05,0,2787094,2,27,0,0,0,13,0,19.7,0,7,0,171,-7,0,0,0,21,0,8,0,8,26.0,3013199,0,459,0,4,2228,0,0,0,631,Middlesbrough,,,,,2016,37,Y16W37
Aaron,Cresswell,DEF,WHU,5100000,2,60,2.3,4.509803921568629e-07,1.1764705882352901e-05,0,39280,2,35,0,0,0,0,0,11.8,0,-4,0,60,4,0,0,0,1,0,5,0,2,0.3,35126,0,514,0,0,2115,0,0,1,334,Burnley,,,,,2016,37,Y16W37
Peter,Crouch,FWD,STK,4400000,7,79,2.9,6.59090909090909e-07,1.7954545454545498e-05,0,365345,3,23,0,0,0,7,0,18.0,0,-6,0,79,6,0,0,0,7,0,4,0,3,3.4,458215,0,47,0,2,1343,0,0,0,262,Southampton,,,,,2016,37,Y16W37
Juan,Cuadrado,MID,CHE,6900000,0,0,0.0,0.0,0.0,0,54196,0,0,0,0,0,0,0,0.0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0.5,786,0,8,0,0,0,0,0,0,0,Sunderland,,,,,2016,37,Y16W37
Josh,Cullen,MID,WHU,4300000,0,0,0.0,0.0,0.0,0,4884,0,0,0,0,0,0,0,0.0,0,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1274,0,0,0,0,0,0,0,0,0,Burnley,,,,,2016,37,Y16W37
Charlie,Daniels,DEF,BOU,5200000,2,134,3.9,7.5e-07,2.5769230769230802e-05,0,648348,1,53,0,0,0,4,0,25.8,0,2,0,134,-2,0,0,0,14,0,10,0,3,9.9,869600,0,491,0,5,3060,0,0,0,692,Leicester,,,,,2016,37,Y16W37
Scott,Dann,DEF,CRY,5100000,0,61,0.5495495495495499,1.07754813637167e-07,1.19607843137255e-05,0,306163,2,36,0,0,0,3,0,12.0,0,-4,0,61,4,0,0,0,4,0,2,0,1,2.1,110417,0,480,0,2,1752,0,0,0,310,Man Utd,,,,,2016,37,Y16W37
Tendayi,Darikwa,DEF,BUR,4200000,0,0,0.0,0.0,0.0,0,2416,0,0,0,0,0,0,0,0.0,0,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,1238,0,0,0,0,0,0,0,0,0,West Ham,,,,,2016,37,Y16W37
Matteo,Darmian,DEF,MUN,5000000,0,70,0.630630630630631,1.26126126126126e-07,1.4e-05,0,92095,3,8,0,0,0,0,0,14.0,0,-5,0,70,5,0,0,0,6,0,9,0,0,1.0,57630,0,257,0,1,1333,0,0,0,319,Crystal Palace,,,,,2016,37,Y16W37
,David Luiz,DEF,CHE,6200000,2,132,4.0,6.45161290322581e-07,2.12903225806452e-05,0,206703,6,26,0,0,0,1,0,21.3,0,2,0,132,-2,0,0,0,10,0,15,0,1,5.0,346142,0,0,0,1,2954,0,0,0,675,Sunderland,,,,,2016,37,Y16W37
Ben,Davies,DEF,TOT,5000000,8,90,3.9,7.8e-07,1.8e-05,0,59417,1,13,0,0,0,1,0,18.0,0,0,0,90,0,0,0,0,5,0,8,0,3,5.2,275625,0,192,0,0,1739,0,0,0,443,Hull City,,,,,2016,37,Y16W37
Curtis,Davies,DEF,HUL,4900000,0,38,1.5,3.06122448979592e-07,7.755102040816329e-06,0,111044,4,53,0,0,0,0,0,7.8,0,-1,0,38,1,0,0,0,3,0,1,0,2,1.3,100208,1,0,0,1,2135,0,0,0,368,Tottenham,,,,,2016,37,Y16W37
Tom,Davies,MID,EVE,4400000,1,63,0.567567567567568,1.2899262899262901e-07,1.43181818181818e-05,0,121560,4,17,0,0,0,2,0,14.3,0,-1,0,63,1,0,0,0,0,0,8,0,3,2.3,219111,0,0,0,0,1544,0,0,0,248,Arsenal,,,,,2016,37,Y16W37
Steven,Davis,MID,SOU,5100000,2,77,2.4,4.7058823529411793e-07,1.5098039215686301e-05,0,41871,3,37,0,0,0,0,0,15.1,0,-4,0,77,4,0,0,0,0,0,10,0,3,0.5,9571,0,535,0,0,2643,0,0,0,450,Stoke,,,,,2016,37,Y16W37
Craig,Dawson,DEF,WBA,4900000,1,102,2.8,5.714285714285712e-07,2.08163265306122e-05,0,105636,10,50,0,0,0,4,0,20.8,0,-1,0,102,1,0,0,0,6,0,6,0,0,2.5,99611,0,433,0,1,3276,0,0,0,500,Swansea,,,,,2016,37,Y16W37
Michael,Dawson,DEF,HUL,4200000,-1,46,2.1,5e-07,1.0952380952381e-05,0,55903,4,44,0,0,0,3,0,11.0,0,-3,0,46,3,0,0,0,4,0,1,0,0,0.5,69678,1,0,0,2,1722,0,0,0,311,Tottenham,,,,,2016,37,Y16W37
Kevin,De Bruyne,MID,MCI,10500000,9,199,5.5,5.23809523809524e-07,1.8952380952381e-05,0,1264140,4,34,0,0,0,6,0,19.0,0,0,0,199,0,0,1,0,33,0,11,0,21,10.4,1369908,0,546,0,5,2877,0,0,0,825,Watford,,,,,2016,37,Y16W37
David,de Gea,GLK,MUN,5500000,0,136,3.9,7.09090909090909e-07,2.47272727272727e-05,0,1029405,2,29,0,74,0,0,0,24.7,0,0,0,136,0,0,0,0,5,0,14,0,0,33.2,583759,0,368,0,2,3150,0,0,0,575,Crystal Palace,,,,,2016,37,Y16W37
Ritchie,de Laet,DEF,LEI,4400000,0,0,0.0,0.0,0.0,0,6016,0,0,0,0,0,0,0,0.0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,311,0,129,0,0,0,0,0,0,0,Bournemouth,,,,,2016,37,Y16W37
Carlos,De Pena,MID,MID,4200000,0,0,0.0,0.0,0.0,0,16085,0,0,0,0,0,0,0,0.0,0,-3,0,0,3,0,0,0,0,0,0,0,0,0.2,15586,0,0,0,0,0,0,0,0,0,Liverpool,,,,,2016,37,Y16W37
Marten,de Roon,MID,MID,4300000,0,91,2.8,6.51162790697674e-07,2.1162790697674397e-05,0,156893,8,44,0,0,0,4,0,21.2,0,-2,0,91,2,0,0,0,5,0,8,0,1,1.8,220485,0,0,0,2,2773,0,0,0,399,Liverpool,,,,,2016,37,Y16W37
Julien,de Sart,MID,MID,4300000,0,0,0.0,0.0,0.0,0,3496,0,0,0,0,0,0,0,0.0,0,-2,0,0,2,0,0,0,0,0,0,0,0,0.0,2427,0,0,0,0,0,0,0,0,0,Liverpool,,,,,2016,37,Y16W37
Zachary,Dearnley,MID,MUN,4500000,0,0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,66,0,0,0,0,0,0,0,0,0,Crystal Palace,,,,,2016,37,Y16W37
Mathieu,Debuchy,DEF,ARS,4600000,0,1,0.009009009009009007,1.95848021934978e-09,2.1739130434782601e-07,0,10701,0,0,0,0,0,0,0,0.2,0,-4,0,1,4,0,0,0,0,0,0,0,0,0.2,2211,0,11,0,0,15,0,0,0,2,Everton,,,,,2016,37,Y16W37
Troy,Deeney,FWD,WAT,6600000,1,130,3.5,5.3030303030303e-07,1.96969696969697e-05,0,814246,7,52,0,0,0,10,0,19.7,0,-4,0,130,4,0,0,0,18,0,6,0,4,4.8,813559,1,629,0,2,2944,0,0,0,441,Man City,,,,,2016,37,Y16W37
Jermain,Defoe,FWD,SUN,7400000,0,166,4.5,6.081081081081079e-07,2.24324324324324e-05,0,1925947,1,63,0,0,0,15,0,22.4,0,4,0,166,-4,0,0,0,24,0,6,0,3,16.1,2275476,0,595,0,6,3322,0,0,0,529,Chelsea,,,,,2016,37,Y16W37
Steven,Defour,MID,BUR,5600000,1,54,0.4864864864864861,8.68725868725869e-08,9.642857142857139e-06,0,31417,1,13,0,0,0,1,0,9.6,0,-4,0,54,4,0,0,0,6,0,5,0,3,0.2,30928,0,0,0,0,1068,0,0,0,245,West Ham,,,,,2016,37,Y16W37
Damien,Delaney,DEF,CRY,4800000,0,51,1.7,3.5416666666666705e-07,1.0625e-05,0,39134,8,39,0,0,0,0,0,10.6,0,-2,0,51,2,0,0,0,3,0,3,0,2,0.5,15220,0,366,0,1,2014,0,0,0,344,Man Utd,,,,,2016,37,Y16W37
Fabian,Delph,MID,MCI,4700000,0,13,0.117117117117117,2.49185355568334e-08,2.7659574468085098e-06,0,7989,1,4,0,0,0,1,0,2.8,0,-3,0,13,3,0,0,0,0,0,0,0,0,0.1,3083,0,156,0,0,224,0,0,0,62,Watford,,,,,2016,37,Y16W37
Mousa,Dembele,MID,TOT,5400000,1,76,0.684684684684685,1.2679346012679301e-07,1.40740740740741e-05,0,34419,5,17,0,0,0,1,0,14.1,0,-1,0,76,1,0,0,0,6,0,11,0,2,0.5,42432,0,473,0,0,2056,0,0,0,456,Hull City,,,,,2016,37,Y16W37
Jason,Denayer,DEF,SUN,4700000,0,56,2.3,4.8936170212766e-07,1.1914893617021302e-05,0,4666,2,30,0,0,0,0,0,11.9,0,-3,0,56,3,0,0,0,2,0,6,0,0,0.1,2647,1,0,0,0,1878,0,0,0,320,Chelsea,,,,,2016,37,Y16W37
Memphis,Depay,MID,MUN,7100000,0,3,0.8,1.12676056338028e-07,4.225352112676061e-07,0,7914,1,1,0,0,0,0,0,0.4,0,-4,0,3,4,0,0,0,0,0,0,0,0,0.2,1125,0,259,0,0,24,0,0,0,6,Crystal Palace,,,,,2016,37,Y16W37
Gerard,Deulofeu,MID,EVE,5900000,0,13,1.2,2.03389830508475e-07,2.20338983050847e-06,0,133511,1,6,0,0,0,0,0,2.2,0,-6,0,13,6,0,0,0,0,0,0,0,0,0.8,19211,0,283,0,0,460,0,0,0,53,Arsenal,,,,,2016,37,Y16W37
Mohamed,Diame,MID,HUL,5500000,0,0,0.0,0.0,0.0,0,892,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,313,0,0,0,0,0,0,0,0,0,Tottenham,,,,,2016,37,Y16W37
Eric,Dier,MID,TOT,5000000,2,93,2.6,5.2e-07,1.86e-05,0,424578,6,24,0,0,0,2,0,18.6,0,-5,0,93,5,0,0,0,4,0,16,0,0,5.1,96830,0,526,0,1,3043,0,0,0,505,Hull City,,,,,2016,37,Y16W37
Adama,Diomande,FWD,HUL,4300000,0,42,1.9,4.4186046511627905e-07,9.76744186046512e-06,0,524303,1,29,0,0,0,2,0,9.8,0,-2,0,42,2,0,0,0,2,0,2,0,0,3.6,545903,0,0,0,0,1171,0,0,0,127,Tottenham,,,,,2016,37,Y16W37
Mame Biram,Diouf,FWD,STK,5700000,2,51,1.9,3.333333333333331e-07,8.94736842105263e-06,0,36207,3,26,0,0,0,1,0,8.9,0,-3,0,51,3,0,0,0,2,0,5,0,2,0.3,19376,0,245,0,0,1385,0,0,0,190,Southampton,,,,,2016,37,Y16W37
Brice,Dja Djedje,DEF,WAT,4400000,0,0,0.0,0.0,0.0,0,1190,0,0,0,0,0,0,0,0.0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0.0,123,0,0,0,0,0,0,0,0,0,Man City,,,,,2016,37,Y16W37
Papy,Djilobodji,DEF,SUN,4200000,0,24,0.216216216216216,5.1480051480051504e-08,5.71428571428571e-06,0,17507,4,35,0,0,0,0,0,5.7,0,-3,0,24,3,0,0,0,0,0,2,0,0,0.2,12283,0,0,0,0,1577,0,0,1,281,Chelsea,,,,,2016,37,Y16W37
Abdoulaye,Doucoure,MID,WAT,4600000,1,38,0.342342342342342,7.442224833529179e-08,8.26086956521739e-06,0,1308,4,32,0,0,0,1,0,8.3,0,-4,0,38,4,0,0,0,0,0,4,0,0,0.0,821,0,0,0,0,1352,0,0,0,226,Man City,,,,,2016,37,Y16W37
Stewart,Downing,MID,MID,4800000,2,77,2.6,5.41666666666667e-07,1.60416666666667e-05,0,63686,1,39,0,0,0,1,0,16.0,0,-7,0,77,7,0,0,0,3,0,7,0,3,0.4,32596,0,0,0,0,2214,0,0,0,364,Liverpool,,,,,2016,37,Y16W37
Luke,Dreher,MID,CRY,4400000,0,0,0.0,0.0,0.0,0,282,0,0,0,0,0,0,0,0.0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0.0,414,0,0,0,0,0,0,0,0,0,Man Utd,,,,,2016,37,Y16W37
Daniel,Drinkwater,MID,LEI,5300000,0,69,2.4,4.52830188679245e-07,1.3018867924528301e-05,0,334990,6,44,0,0,0,1,0,13.0,0,-2,0,69,2,0,0,0,3,0,8,0,1,3.6,88489,0,592,0,0,2466,0,0,0,384,Bournemouth,,,,,2016,37,Y16W37
Nathan,Dyer,MID,SWA,4700000,0,12,1.5,3.1914893617021297e-07,2.5531914893617e-06,0,7883,0,11,0,0,0,0,0,2.6,0,-3,0,12,3,0,0,0,0,0,0,0,1,0.1,1878,0,64,0,0,214,0,0,0,47,West Brom,,,,,2016,37,Y16W37
,Eduardo,GLK,CHE,4500000,0,0,0.0,0.0,0.0,0,29,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,51,0,0,0,0,0,0,0,0,0,Sunderland,,,,,2016,37,Y16W37
Thomas,Edwards,DEF,STK,4000000,0,0,0.0,0.0,0.0,0,308,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,654,0,0,0,0,0,0,0,0,0,Southampton,,,,,2016,37,Y16W37
Oviemuno,Ejaria,MID,LIV,4400000,0,2,1.0,2.2727272727272702e-07,4.54545454545455e-07,0,278,0,0,0,0,0,0,0,0.5,0,-1,0,2,1,0,0,0,0,0,0,0,0,0.0,276,0,0,0,0,8,0,0,0,6,Middlesbrough,,,,,2016,37,Y16W37
Omar,Elabdellaoui,DEF,HUL,4400000,-1,13,0.117117117117117,2.66175266175266e-08,2.95454545454545e-06,0,1109,0,16,0,0,0,0,0,3.0,0,-1,0,13,1,0,0,0,0,0,1,0,0,0.0,1458,0,0,0,0,615,0,0,0,111,Tottenham,,,,,2016,37,Y16W37
Andrew,Eleftheriou,DEF,WAT,4000000,0,0,0.0,0.0,0.0,0,740,0,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1165,0,0,0,0,52,0,0,0,4,Man City,,,,,2016,37,Y16W37
Ahmed,Elmohamady,MID,HUL,4600000,1,62,1.9,4.1304347826086996e-07,1.34782608695652e-05,0,23070,3,63,0,0,0,0,0,13.5,0,-4,0,62,4,0,0,0,1,0,3,0,2,0.2,9014,1,0,0,0,2523,0,0,1,428,Tottenham,,,,,2016,37,Y16W37
Mohamed,Elneny,MID,ARS,4500000,0,26,0.234234234234234,5.20520520520521e-08,5.7777777777777805e-06,0,33295,1,9,0,0,0,0,0,5.8,0,-5,0,26,5,0,0,0,0,0,3,0,1,0.4,11147,0,134,0,0,694,0,0,0,133,Everton,,,,,2016,37,Y16W37
Elliot,Embleton,MID,SUN,4400000,0,0,0.0,0.0,0.0,0,277,0,0,0,0,0,0,0,0.0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0.0,471,0,0,0,0,0,0,0,0,0,Chelsea,,,,,2016,37,Y16W37
Marvin,Emnes,FWD,SWA,4400000,0,0,0.0,0.0,0.0,0,25979,0,0,0,0,0,0,0,0.0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0.3,15455,0,4,0,0,0,0,0,0,0,West Brom,,,,,2016,37,Y16W37
Christian,Eriksen,MID,TOT,8900000,9,218,6.1,6.853932584269659e-07,2.44943820224719e-05,0,1092708,0,24,0,0,0,8,0,24.5,0,4,0,218,-4,0,0,0,30,0,16,0,20,17.9,1394534,0,738,0,5,3159,0,0,0,798,Hull City,,,,,2016,37,Y16W37
,Ethan Robson,MID,SUN,4500000,0,0,0.0,0.0,0.0,0,137,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,164,0,0,0,0,0,0,0,0,0,Chelsea,,,,,2016,37,Y16W37
,Evandro,MID,HUL,4900000,0,18,0.162162162162162,3.3094318808604506e-08,3.6734693877551003e-06,0,711,1,10,0,0,0,0,0,3.7,0,-1,0,18,1,0,0,0,0,0,3,0,0,0.0,810,0,0,0,0,576,0,0,0,88,Tottenham,,,,,2016,37,Y16W37
Jonny,Evans,DEF,WBA,4400000,8,79,2.5,5.68181818181818e-07,1.7954545454545498e-05,0,392466,8,39,0,0,0,2,0,18.0,0,-1,0,79,1,0,0,0,7,0,4,0,1,4.1,258822,0,343,0,1,2637,0,0,0,478,Swansea,,,,,2016,37,Y16W37
